tmdb_id,title,original_title,popularity,vote_average,vote_count,release_date,genre_ids,overview,poster_path,media_type,fetched_at,youtube_key,trailer_name,trailer_type,trailer_url
1368166,The Housemaid,The Housemaid,55.2286,7.266,2844,2025-12-18,"[9648, 53]","Trying to escape her past, Millie Calloway accepts a job as a live-in housemaid for the wealthy Nina and Andrew Winchester. But what begins as a dream job quickly unravels into something far more dangerous—a sexy, seductive game of secrets, scandal, and power.",/cWsBscZzwu5brg9YjNkGewRUvJX.jpg,movie,2026-08-13T07:26:25.638152,ZvFmElCcKVg,Official Trailer 2,Trailer,https://www.youtube.com/watch?v=ZvFmElCcKVg
1065834,Kattalan,കാട്ടാളൻ,5.1426,6.8,6,2026-05-14,"[28, 53]","Power-hungry forces clash in the Ivory cartel war-a fierce story of control, vengeance, and survival where compassion vanishes and only the ruthless endure.",/53FATyQirV8BuBcrsQMGPvGKgCu.jpg,movie,2026-08-13T07:26:25.638155,xlTJlHyhCWM,Kattalan | Official Trailer | Antony Pepe,Trailer,https://www.youtube.com/watch?v=xlTJlHyhCWM
986056,Thunderbolts*,Thunderbolts*,50.2713,7.299,3854,2025-04-30,"[28, 878, 12]","After finding themselves ensnared in a death trap, seven disillusioned castoffs must embark on a dangerous mission that will force them to confront the darkest corners of their pasts.",/hqcexYHbiTBfDIdDWxrxPtVndBX.jpg,movie,2026-08-13T07:26:25.638168,7rs_HhSA7XY,Buy It on Digital July 1 and Own It On Blu-Ray July 29,Trailer,https://www.youtube.com/watch?v=7rs_HhSA7XY
1233413,Sinners,Sinners,38.8646,7.505,4973,2025-04-16,"[27, 28, 53]","Trying to leave their troubled lives behind, twin brothers return to their hometown to start again, only to discover that an even greater evil is waiting to welcome them back.",/fWPgbnt2LSqkQ6cdQc0SZN9CpLm.jpg,movie,2026-08-13T07:26:25.638172,l2h2lC0vlX4,Black American Sign Language Official Trailer,Trailer,https://www.youtube.com/watch?v=l2h2lC0vlX4
1292415,Beast,Beast,24.8689,6.337,89,2026-04-10,"[28, 18]","MMA legend Patton James, now a commercial fisherman, is pulled back into the cage when his brother is in danger. Reuniting with his old coach Sammy, he commits to one final fight in one championship against the brutal champion Xavier Grau.",/7NrvUI3vnW8H3rD7ExKcTL7KRcQ.jpg,movie,2026-08-13T07:26:25.638175,yJN2mJ4uOas,Official Trailer,Trailer,https://www.youtube.com/watch?v=yJN2mJ4uOas
675871,Super Troopers 3,Super Troopers 3,11.0613,5.9,10,2026-08-06,"[35, 80, 9648]","When Farva's over-the-top Indian engagement to Thorny's sister spirals into chaos, the Super Troopers must navigate Thorny's schemes to break up the relationship, all while trying to bring down a pernicious new drug ring.",/VVU42nqsEmUtFpH1d9MHj5BIpF.jpg,movie,2026-08-13T07:26:25.957751,cYFevn5frf0,Official Trailer,Trailer,https://www.youtube.com/watch?v=cYFevn5frf0
1745446,Shackled,Shackled,0.8206,0.0,0,2026-08-11,"[878, 53]","In a dystopian future where the parole system has been replaced with R.A.P.P. - the Recidivism Accountability Partnership Program - a white collar ex-con must take drastic measures to ensure his survival when he's paired with a sociopathic gangster with terminal cancer. One wrong move by either of them could mean the summary execution of them both, via the explosive charges surgically implanted in their hearts as a condition of their release.",/wJQjU8AvN5Z2USzGseTL98oZSlB.jpg,movie,2026-08-13T07:26:25.957764,,,,
1658653,Vanishing Point,消失的人,5.2605,6.1,7,2026-05-01,"[9648, 53, 80]","On the morning of the winter solstice, Tang Yu's son disappeared in the stairwell; gambler Yuan Wu hid his father's body; and two unsolved cases involving the assault.",/v6Wq7P2UvgkEIczgS1fiHBzoJ1m.jpg,movie,2026-08-13T07:26:25.957770,,,,
1368576,Trago Seu Amor,Trago Seu Amor,3.5295,10.0,1,2026-06-11,"[35, 10749, 14]","Mia is a self-centered witch who possesses an unusual power: whoever kisses her falls in love with her or falls back in love with the last person they loved. In one of her jobs, however, she ends up falling in love with the woman she was supposed to cast a spell on.",/efxarxk7R7V7YDDxOyHxua51wxk.jpg,movie,2026-08-13T07:26:25.957774,,,,
1493400,Camp Rock 3,Camp Rock 3,7.074,10.0,2,2026-08-13,"[10402, 35, 18, 10770]","When Connect 3 loses their opening act for a major reunion tour, they return to their beloved Camp Rock to discover the next big thing. As campers vie for the chance to open for their favorite band, tensions rise and friendships are tested - leading to unexpected alliances, revelations, and romances.",/8wI9KByZtzBMWOzDFjxHPSOAuOH.jpg,movie,2026-08-13T07:26:25.957777,02-RDIZ5Rdw,Trailer,Trailer,https://www.youtube.com/watch?v=02-RDIZ5Rdw
1065834,Kattalan,കാട്ടാളൻ,5.1426,6.8,6,2026-05-14,"[28, 53]","Power-hungry forces clash in the Ivory cartel war-a fierce story of control, vengeance, and survival where compassion vanishes and only the ruthless endure.",/53FATyQirV8BuBcrsQMGPvGKgCu.jpg,movie,2026-08-13T07:26:25.957781,xlTJlHyhCWM,Kattalan | Official Trailer | Antony Pepe,Trailer,https://www.youtube.com/watch?v=xlTJlHyhCWM
1311031,Demon Slayer: Kimetsu no Yaiba Infinity Castle,劇場版「鬼滅の刃」無限城編 第一章 猗窩座再来,126.2866,8.7,1801,2025-07-18,"[16, 28, 14]","The Demon Slayer Corps are drawn into the Infinity Castle, where Tanjiro, Nezuko, and the Hashira face terrifying Upper Rank demons in a desperate fight as the final battle against Muzan Kibutsuji begins.",/fWVSwgjpT2D78VUh6X8UBd2rorW.jpg,movie,2026-08-13T07:26:25.957785,VCC958XvXpA,Official Trailer Dub,Trailer,https://www.youtube.com/watch?v=VCC958XvXpA
1301421,The Sheep Detectives,The Sheep Detectives,42.5729,7.922,1388,2026-04-30,"[35, 10751, 9648]","George Hardy is a shepherd who reads detective novels to his beloved sheep every night, assuming they can't possibly understand. But when a mysterious incident disrupts life on the farm, the sheep realize they must become the detectives. As they follow the clues and investigate human suspects, they prove that even sheep can be brilliant crime-solvers.",/mGWOmj2jHFol3kOGNv1EhbSDDE1.jpg,movie,2026-08-13T07:26:25.957788,826SRt1CFbg,Official Trailer 2,Trailer,https://www.youtube.com/watch?v=826SRt1CFbg
1061474,Superman,Superman,46.4897,7.324,5246,2025-07-09,"[878, 12, 28]","Superman, a journalist in Metropolis, embarks on a journey to reconcile his Kryptonian heritage with his human upbringing as Clark Kent.",/ldyfo0BKmz5rWtJJKCvwaNS4cJT.jpg,movie,2026-08-13T07:26:25.957791,MikgqM0LXr4,Official American Sign Language Trailer,Trailer,https://www.youtube.com/watch?v=MikgqM0LXr4
1408162,Vishwanath & Sons,விஸ்வநாத் & சன்ஸ்,14.474,0.0,0,2026-08-14,"[18, 10749]","Sanjay Vishwanath is an acclaimed professional handgunner in his 40s with a major stake in fame and wealth. When he comes across a woman named Maddy in her 20s, their dynamic poses many issues that they must come to terms with.",/adDZVEQZnMJ380zPOmVj6vBWHgk.jpg,movie,2026-08-13T07:26:25.957795,,,,
1341138,Spa Weekend,Spa Weekend,8.4637,0.0,0,2026-08-20,[35],"Three friends go on a spa weekend that descends into chaos when their trainwreck friend joins, leading to hilarious consequences.",/i3I19SbOyz6AIl0cSYdyVJRucMr.jpg,movie,2026-08-13T07:26:25.957798,9p7j3UvpEQQ,Official Trailer,Trailer,https://www.youtube.com/watch?v=9p7j3UvpEQQ
1233413,Sinners,Sinners,38.8646,7.504,4974,2025-04-16,"[27, 28, 53]","Trying to leave their troubled lives behind, twin brothers return to their hometown to start again, only to discover that an even greater evil is waiting to welcome them back.",/fWPgbnt2LSqkQ6cdQc0SZN9CpLm.jpg,movie,2026-08-13T07:26:25.957802,l2h2lC0vlX4,Black American Sign Language Official Trailer,Trailer,https://www.youtube.com/watch?v=l2h2lC0vlX4
1305781,Blades of the Guardians,镖人：风起大漠,37.0545,8.1,190,2026-02-17,"[28, 12]","Dao Ma, the ""second most wanted fugitive,"" is entrusted by his benefactor, the chief of Mo family clan, to take on a mysterious escort mission-escorting the ""most wanted fugitive"" to Chang'an.",/R84km7PJ0frFSNPmvIjG6LV1kg.jpg,movie,2026-08-13T07:26:25.957805,7jkL4-uYriY,Official Digital Trailer [Subtitled],Trailer,https://www.youtube.com/watch?v=7jkL4-uYriY
1432631,Idhayam Murali,இதயம் முரளி,60.1258,7.333,6,2026-07-10,"[10749, 35, 18]","A young man navigates the complexities of unrequited love, finding that even as years pass and life takes unexpected turns, certain emotions remain deeply embedded in his heart.",/8gfs5OsGINENFAl0h1XZPNup9lI.jpg,movie,2026-08-13T07:26:25.957809,7RCeBn0n9IA,Hrudhayam Murali - Official Trailer | Atharvaa | Fahadh Faasil | Preity | Thaman S | Aakash Baskaran,Trailer,https://www.youtube.com/watch?v=7RCeBn0n9IA
1058588,The Invisible Guest,The Invisible Guest,3.2136,0.0,0,2026-08-07,"[9648, 18, 53]","Accused of murdering her lover, a young businesswoman hires a brilliant lawyer. With only three hours left, they must uncover what really happened.",/z3ZQXbY05pfeDwbozfxdbj7yQjM.jpg,movie,2026-08-13T07:26:25.957812,,,,
1439930,The Punisher: One Last Kill,The Punisher: One Last Kill,76.7083,8.297,2051,2026-05-12,"[28, 18, 80]","As Frank Castle searches for meaning beyond revenge, an unexpected force pulls him back into the fight.",/qQclTgLMDvGBuUBFGHRipxkEwWR.jpg,movie,2026-08-13T07:26:25.957816,oSeqs_xeqv4,Official Trailer,Trailer,https://www.youtube.com/watch?v=oSeqs_xeqv4
1469342,Her Private Hell,Her Private Hell,43.8685,5.128,43,2026-07-23,"[878, 27, 53]","When a mysterious mist engulfs a futuristic metropolis, unleashing a deadly and elusive entity, a troubled young woman searches for her father. Her quest collides with an American GI on a harrowing odyssey to rescue his daughter from Hell.",/kiFacg75KVjy0AM3S4QmbPas8zL.jpg,movie,2026-08-13T07:26:25.957819,C7E-0t1TfzM,Official Trailer,Trailer,https://www.youtube.com/watch?v=C7E-0t1TfzM
1340206,Tuner,Tuner,18.0618,7.2,233,2026-05-21,"[80, 18, 53]","A gifted piano tuner's meticulous skills for tuning pianos lead him to discover an unexpected aptitude for cracking safes, turning his life upside down.",/5OvA3i9wZs5jHu0DCrfmXlzAM67.jpg,movie,2026-08-13T07:26:25.957823,HYxzyLVJORA,Tuner - OFFICIAL TRAILER,Trailer,https://www.youtube.com/watch?v=HYxzyLVJORA
1116201,Iron Lung,Iron Lung,14.3997,6.913,384,2026-01-30,"[27, 9648, 878]","In a post-apocalyptic future where an event known as ""The Quiet Rapture"" caused all known stars and habitable planets in the universe to disappear, a convict is sent to search an ocean of blood discovered on a desolate moon, using a small submarine nicknamed the ""Iron Lung"".",/sIwakdbMGS1krtgendTWpxTY9Hw.jpg,movie,2026-08-13T07:26:25.957826,7qRf_f_bbUk,Official Trailer,Trailer,https://www.youtube.com/watch?v=7qRf_f_bbUk
1728056,Big Chicken: A Fast Food Conspiracy,Big Chicken: A Fast Food Conspiracy,7.2504,5.333,6,2026-08-05,[99],"In a bold 28-day experiment, comedian Mo Gilligan tours the UK and US on a fried chicken diet to uncover the impact of the craving — and industry behind it.",/vNvkzG9HpVbnAPqAgkDJBzYi8be.jpg,movie,2026-08-13T07:26:25.957829,7sGkQM6TyQU,Official Trailer,Trailer,https://www.youtube.com/watch?v=7sGkQM6TyQU
