tmdb_id,title,original_title,popularity,vote_average,vote_count,release_date,genre_ids,overview,poster_path,media_type,fetched_at
1318413,Pressure,Pressure,5.6858,0.0,0,2026-05-28,"[53, 36, 10752]","In the tense 72 hours before D-Day, and the fate of the free world hanging in the balance, General Dwight D. Eisenhower and Captain James Stagg face an impossible choice—launch the largest and most dangerous seaborne invasion in history or risk losing the war altogether.",/9RkDrI8V8QJBjhtyRX7y6Qow3aq.jpg,movie,2026-05-19T22:48:43.954662
1311031,Demon Slayer: Kimetsu no Yaiba Infinity Castle,劇場版「鬼滅の刃」無限城編 第一章 猗窩座再来,93.706,7.712,831,2025-07-18,"[16, 28, 14]","The Demon Slayer Corps are drawn into the Infinity Castle, where Tanjiro, Nezuko, and the Hashira face terrifying Upper Rank demons in a desperate fight as the final battle against Muzan Kibutsuji begins.",/fWVSwgjpT2D78VUh6X8UBd2rorW.jpg,movie,2026-05-19T22:48:43.954668
614945,Voicemails for Isabelle,Voicemails for Isabelle,1.3071,0.0,0,2026-06-19,"[10749, 35]","A young woman copes with her sister’s death by leaving her voicemails chronicling her chaotic life in San Francisco. When the number is unknowingly reassigned, an elusive Austin real estate agent begins receiving the hilariously confessional messages.",,movie,2026-05-19T22:48:43.954674
1380316,Is God Is,Is God Is,6.7898,4.8,10,2026-05-14,"[18, 53]","Two sisters embark on an epic quest for revenge, confronting a charged family history that pushes them to extraordinary lengths.",/rCYQGHdoz7qwYsb6wXETJfUfDLX.jpg,movie,2026-05-19T22:48:43.954680
1292415,Beast,Beast,143.7614,6.5,31,2026-04-10,"[28, 18]","MMA legend Patton James, now a commercial fisherman, is pulled back into the cage when his brother is in danger. Reuniting with his old coach Sammy, he commits to one final fight in one championship against the brutal champion Xavier Grau.",/7NrvUI3vnW8H3rD7ExKcTL7KRcQ.jpg,movie,2026-05-19T22:48:43.954686
1628638,You Will Be Free,Ma fille tu seras libre,2.2443,0.0,0,2026-03-27,[18],"Afghanistan, Spring 2002 — Following the fall of the taliban regime, the country faces extreme poverty. To feed his family, a father is forced to sell his 15-year-old daughter to a 65-year-old man. Refusing to accept this fate for her child, the mother, determined to give her a brighter future, arranges a marriage with a man living in Montreal. In return, she makes a solemn promise: the children born of this union will one day marry their cousins remaining in Afghanistan. Montreal, Spring 2020 — The pact resurfaces. Now well integrated into Quebec society, Zarmina refuses to let her 15-year-old daughter marry her cousin in Afghanistan. Her firm opposition triggers a tragic chain of events.",/1fW0dHU8ioeUL7mvnSshz15zjaG.jpg,movie,2026-05-19T22:48:43.954691
1058424,Hope,호프,22.4977,0.0,0,2026-05-17,"[878, 9648, 28]","In the remote South Korean village of Hope Harbor, police chief Bum-seok and officer Sung-ae are called to investigate a mysterious creature wreaking havoc on the community. But all is not as it seems, and perceptions can be misleading. What begins as ignorance plants the seed of disaster, escalating through human conflict into a tragedy of cosmic proportions.",/1n37BJchWHLiSYQkuFxe5KjB951.jpg,movie,2026-05-19T22:48:43.954697
1398050,Driver's Ed,Driver's Ed,8.6541,6.5,6,2026-05-14,[35],"A group of teens hit the road in a stolen driver's ed car, racing against time to help a lovesick high school senior track down his college-freshman girlfriend and win her back.",/hHbzSzjJnmcq02l2razSScBEVBf.jpg,movie,2026-05-19T22:48:43.954702
1234731,Anaconda,Anaconda,33.7545,5.9,1141,2025-12-24,"[12, 35, 27]","A group of friends facing mid-life crises head to the rainforest with the intention of remaking their favorite movie from their youth, only to find themselves in a fight for their lives against natural disasters, giant snakes and violent criminals.",/hBxN6dwrANN1ic3a4G9x6JZcR3C.jpg,movie,2026-05-19T22:48:43.954708
1367220,Karuppu,கருப்பு,24.3161,7.2,6,2026-05-15,"[28, 80, 14, 18]","In a world where justice falters, guardian deity Vettai Karuppu disguises himself as a lawyer to fight a corrupt court system exploiting a young girl awaiting a liver transplant.",/k71MULHG8q9ThhFL1fcdAcOporW.jpg,movie,2026-05-19T22:48:43.954714
1061474,Superman,Superman,29.4806,7.34,4746,2025-07-09,"[878, 12, 28]","Superman, a journalist in Metropolis, embarks on a journey to reconcile his Kryptonian heritage with his human upbringing as Clark Kent.",/ldyfo0BKmz5rWtJJKCvwaNS4cJT.jpg,movie,2026-05-19T22:48:43.954721
1367642,Reminders of Him,Reminders of Him,24.9641,7.413,213,2026-03-11,"[10749, 18]","When Diem's custodial grandparents adamantly refuse Kenna's attempts to see her daughter, Kenna discovers unexpected compassion, and then something truer and deeper, with former NFL player and local bar owner Ledger. As their secret romance develops, so do the dangers for both of them, leading Kenna toward heartbreak and, ultimately, the hope for a second chance.",/7L6rceYgzQ0NeHD7PRDNrRoQ291.jpg,movie,2026-05-19T22:48:43.954726
1688177,An Enemy Within,An Enemy Within,8.4657,6.0,6,2025-10-10,"[28, 53]","On his wedding night, Caleb Wingate is ordered to kill his father-in-law before midnight or his bride dies. As a deadly assassin closes in and family secrets erupt, Caleb must uncover the truth before the night ends in blood.",/r7IaQDH6kbeVKxtJjH25QgSnh1U.jpg,movie,2026-05-19T22:48:43.954732
1242898,Predator: Badlands,Predator: Badlands,77.829,7.728,2877,2025-11-05,"[28, 878, 12]","Cast out from his clan, a young Predator finds an unlikely ally in a damaged android and embarks on a treacherous journey in search of the ultimate adversary.",/pHpq9yNUIo6aDoCXEBzjSolywgz.jpg,movie,2026-05-19T22:48:44.804120
1214931,Nuremberg,Nuremberg,24.114,7.515,986,2025-11-06,"[36, 18]","In postwar Germany, an American psychiatrist must determine whether Nazi prisoners are fit to go on trial for war crimes, and finds himself in a complex battle of intellect and ethics with Hermann Göring, Hitler's right-hand man.",/xthXNYltOOm80vW5Kxjzxx5gvQ6.jpg,movie,2026-05-19T22:48:44.804145
980431,Avatar Aang: The Last Airbender,Avatar Aang: The Last Airbender,90.1501,0.0,0,2026-10-09,"[16, 28, 12, 14]","Avatar Aang, the world's last Airbender, learns of an ancient power that could save his culture from extinction. With the help of his friends, he embarks on a global quest to find it before it falls into the wrong hands and threatens to upend the peace they sacrificed everything to achieve.",/29Jdsak3SrwGds5k1t43kH6Khed.jpg,movie,2026-05-19T22:48:44.804152
798645,The Running Man,The Running Man,28.0058,6.776,1522,2025-11-11,"[28, 53, 878]","Desperate to save his sick daughter, working-class Ben Richards is convinced by The Running Man's charming but ruthless producer to enter the deadly competition game as a last resort. But Ben's defiance, instincts, and grit turn him into an unexpected fan favorite — and a threat to the entire system. As ratings skyrocket, so does the danger, and Ben must outwit not just the Hunters, but a nation addicted to watching him fall.",/dKL78O9zxczVgjtNcQ9UkbYLzqX.jpg,movie,2026-05-19T22:48:44.804159
1376415,The Money Maker,L’affaire Bojarski,6.3314,7.089,107,2026-01-14,"[36, 18, 80]","In post-war France, Jan Bojarski, a young Polish refugee, became the greatest counterfeiter of all time, the ""Cézanne of counterfeit money"". For more than fifteen years, this man led a double life, unbeknownst to his family, making counterfeits in a garden shed that were ""truer"" than the bills issued by the Banque de France... All these years, this peerless counterfeiter managed to avoid being caught by the police, and became the bête noire of Commissaire Mattei in a hunt that, for these two obsessives, turned into a duel.",/8hBGDCNJmBljmKbmFvt6Nk3Feua.jpg,movie,2026-05-19T22:48:44.804165
1171145,Crime 101,Crime 101,52.9301,6.959,965,2026-02-11,"[80, 53]","When an elusive thief whose high-stakes heists unfold along the iconic 101 freeway in Los Angeles eyes the score of a lifetime, with hopes of this being his final job, his path collides with a disillusioned insurance broker who is facing her own crossroads. Determined to crack the case, a relentless detective closes in on the operation, raising the stakes even higher.",/tVvpFIoteRHNnoZMhdnwIVwJpCA.jpg,movie,2026-05-19T22:48:44.804171
1693346,Apple Music Live: Lady Gaga MAYHEM Requiem,Apple Music Live: Lady Gaga MAYHEM Requiem,6.8777,7.346,13,2026-05-14,[10402],"For Apple Music Live, Gaga presents MAYHEM Requiem, a celebration and musical reimagining of MAYHEM.",/5qJgfeZRcz6EOi6zUb9tpSlmDni.jpg,movie,2026-05-19T22:48:44.804176
1400357,The Christophers,The Christophers,29.2655,6.75,22,2026-04-10,"[80, 35]","The estranged children of a once-famous artist hire a forger to complete his unfinished works so they can be ""discovered"" and sold after his death.",/s6oUrGMNl8hVh7fn0O8oF2rHwrM.jpg,movie,2026-05-19T22:48:44.804182
1480387,undertone,undertone,19.2805,6.284,153,2026-03-12,"[27, 9648]",The host of a popular paranormal podcast becomes haunted by terrifying recordings mysteriously sent her way.,/2PFgFMnrdCPXWiZl1PUvky7Mo9D.jpg,movie,2026-05-19T22:48:44.804189
804370,Arco,Arco,6.2325,7.542,204,2025-10-22,"[12, 16, 10751, 878]","Ten-year-old Arco lives in a far future. During his first flight in his rainbow suit, he loses control and falls into the past. Iris, a girl his age from 2075, comes to his rescue and tries by any means to help send him back to his own era.",/mWlvHFxTDhq9O5WSOHywa32QIez.jpg,movie,2026-05-19T22:48:44.804204
1375646,Colony,군체,13.3695,0.0,0,2026-05-21,"[28, 53, 27]","Professor Se-jeong is thrust into a bloody nightmare when a rapidly mutating virus is released during a biotech conference causing authorities to seal the facility. Trapped inside with no escape, Se-jeong along with a small group of survivors must fight to stay alive while the infected undergo horrific transformations.",/tN799oUR0f1gUKDYdMNrDaY7I51.jpg,movie,2026-05-19T22:48:44.804213
1284016,Power Ballad,Power Ballad,3.4383,0.0,0,2026-05-28,"[35, 10402, 18]","When Rick, a past-his-prime wedding singer, meets fading boy-band star Danny during a gig, the two bond over music and a late-night jam session. But when Danny turns one of Rick’s songs into the hit that reignites his career, Rick sets out to reclaim the recognition he believes he deserves - even if it means risking everything he cares about.",/lsDLLagSIyTu0Gi06QjVKDp2LI2.jpg,movie,2026-05-19T22:48:44.804223
1003596,Avengers: Doomsday,Avengers: Doomsday,15.4628,0.0,0,2026-12-16,"[878, 28, 12]",Beloved heroes from three distinct universes are set on a deadly collision course and face an existential threat unlike anything they've ever encountered.,/8HkIe2i4ScpCkcX9SzZ9IPasqWV.jpg,movie,2026-05-19T22:48:44.804232
701387,Bugonia,Bugonia,12.5433,7.337,1878,2025-10-23,"[878, 53, 35]","Two conspiracy obsessed young men kidnap the high-powered CEO of a major company, convinced that she is an alien intent on destroying planet Earth.",/oxgsAQDAAxA92mFGYCZllgWkH9J.jpg,movie,2026-05-19T22:48:44.804281
1542261,Doraemon the Movie: New Nobita and the Castle of the Undersea Devil,映画ドラえもん 新・のび太の海底鬼岩城,9.2445,7.8,9,2026-02-27,"[16, 12, 14, 10751]","Nobita and friends finds a secret underwater castle packed with mysteries and riches. With Doraemon's high-tech gadgets, they dive into an ocean adventure mixing humor, teamwork, and imagination in a breathtaking aquatic world.",/j0n3oaUqbig4Gb0yG1GPrb2KRyl.jpg,movie,2026-05-19T22:48:44.804287
1236153,Mercy,Mercy,23.0421,7.002,1263,2026-01-20,"[878, 28, 53]","In the near future, a detective stands on trial accused of murdering his wife. He has ninety minutes to prove his innocence to the advanced AI Judge he once championed, before it determines his fate.",/pyok1kZJCfyuFapYXzHcy7BLlQa.jpg,movie,2026-05-19T22:48:44.804293
1119449,"Good Luck, Have Fun, Don't Die","Good Luck, Have Fun, Don't Die",14.7508,6.9,434,2026-02-13,"[878, 28, 35]",A 'Man from the Future' arrives at an LA diner where he must recruit the precise combination of disgruntled patrons to join him on a one-night quest to save the world from the terminal threat of a rogue artificial intelligence.,/rWcfOdY7TU6lTdazWj0ebDZnAfO.jpg,movie,2026-05-19T22:48:44.804298
1684240,Jamie Vardy,Jamie Vardy,6.8436,0.0,0,2026-05-12,[99],"From part-time footballer to prime league legends, this is the story of Jamie Vardy's unprecedented path and his rise to the top against all odds.",/d0pODTh6FOwn87iOeXGb7nKOdNT.jpg,movie,2026-05-19T22:48:44.804304
1688652,Gary,Gary,24.7417,6.276,29,2026-05-05,"[18, 35]","Two friends go on a work trip and encounter unexpected challenges and local personalities as they navigate their assignment. Their efforts to adapt to unfamiliar surroundings highlights moments of humor, small-town culture and the unpredictable nature of work travel. As they troubleshoot problems, their experience leaves a lasting impression and offers new perspectives on their friendship.",/jtMuKwlOl4IzpB5fWn9RT9uyy6E.jpg,movie,2026-05-19T22:48:44.804309
1339588,Finding Emily,Finding Emily,3.9347,0.0,0,2026-05-21,"[10749, 35]","When a lovesick musician is given the wrong number for his dream girl, he teams up with a driven psychology student to find her. Together, they spark a hilarious campus-wide frenzy that tests their own hearts and ambitions along the way.",/5lkaeLncVGSdBWslQBclJwPw23f.jpg,movie,2026-05-19T22:48:44.804314
