tmdb_id,name,original_name,popularity,vote_average,vote_count,first_air_date,origin_country,genre_ids,overview,poster_path,fetched_at
58841,Chicago P.D.,Chicago P.D.,106.4296,8.424,2613,2014-01-08,"[""US""]","[80, 18]","A riveting police drama about the men and women of the Chicago Police Department's District 21 who put it all on the line to serve and protect their community. District 21 is made up of two distinctly different groups: the uniformed cops who patrol the beat and go head-to-head with the city's street crimes and the Intelligence Unit that combats the city's major offenses - organized crime, drug trafficking, high profile murders and beyond.",/bez40PgT36RUu4gstD2A6GSM0tP.jpg,2026-08-11T14:30:27.385061
60735,The Flash,The Flash,106.8324,7.75,11720,2014-10-07,"[""US""]","[18, 10765]","After being struck by lightning, CSI investigator Barry Allen awakens from a nine-month coma to discover he has been  granted the gift of super speed.  Teaming up with S.T.A.R. Labs, Barry takes on the persona of The Flash, the Fastest  Man Alive, to protect his city.",/yZevl2vHQgmosfwUdVNzviIfaWS.jpg,2026-08-11T14:30:27.385066
2261,The Tonight Show Starring Johnny Carson,The Tonight Show Starring Johnny Carson,112.2854,7.538,93,1962-10-01,"[""US""]",[10767],"The Tonight Show Starring Johnny Carson is a talk show hosted by Johnny Carson under The Tonight Show franchise from 1962 to 1992. It originally aired during late-night. For its first ten years, Carson's Tonight Show was based in New York City with occasional trips to Burbank, California; in May 1972, the show moved permanently to Burbank, California. In 2002, The Tonight Show Starring Johnny Carson was ranked #12 on TV Guide's 50 Greatest TV Shows of All Time.",/uSvET5YUvHNDIeoCpErrbSmasFb.jpg,2026-08-11T14:30:27.385082
44006,Chicago Fire,Chicago Fire,103.0558,8.408,2423,2012-10-10,"[""US""]",[18],"An edge-of-your-seat view into the lives of everyday heroes committed to one of America's noblest professions. For the firefighters, rescue squad and paramedics of Chicago Firehouse 51, no occupation is more stressful or dangerous, yet so rewarding and exhilarating. These courageous men and women are among the elite who forge headfirst into danger when everyone else is running the other way and whose actions make the difference between life and death.",/r915sk2JpthZSjHEgZKifWxgo6L.jpg,2026-08-11T14:30:27.385088
2288,Prison Break,Prison Break,105.9523,8.064,6083,2005-08-29,"[""US""]","[10759, 80, 18]","Due to a political conspiracy, an innocent man is sent to death row and his only hope is his brother, who makes it his mission to deliberately get himself sent to the same prison in order to break the both of them out, from the inside out.",/wnmNPaLvhnMeOqnWlhNkYCZxtda.jpg,2026-08-11T14:30:27.385094
45140,Teen Titans Go!,Teen Titans Go!,105.7619,6.437,718,2013-04-23,"[""US""]","[16, 10759, 35, 10751, 10765]","Robin, Starfire, Raven, Beast Boy and Cyborg return in all-new, comedic adventures. They may be super heroes who save the world every day ... but somebody still has to do the laundry!",/kPKAigYUlWRpnfo4Ptiwlz4FWXU.jpg,2026-08-11T14:30:27.769501
289139,Overdo,这一秒过火,93.4907,8.545,11,2026-07-19,"[""CN""]",[18],"In Republican Shanghai, Murong Qingyi, a warlord’s son swapped at birth, endures years of torment. His life changes when Ren Susu saves him, but tragedy strikes her family because of it. Years later, love sparks between them, but Ren Susu fakes her death to save another, leaving Qingyi heartbroken. Three years on, she returns as his future sister-in-law. Love, hate, betrayal, and old wounds resurface. As war looms, the two must defy fate together, but can love survive a nation’s fall?",/sOh7qrLixexhiWObAKSyh4mAlAR.jpg,2026-08-11T14:30:27.769519
65733,Doraemon,ドラえもん,109.1597,8.065,239,2005-04-22,"[""JP""]","[10759, 16, 35, 10765, 10762, 10751]","Robotic cat Doraemon is sent back in time from the 22nd century to protect 10-year-old Noby, a lazy and uncoordinated boy who is destined to have a tragic future. Doraemon can create secret gadgets from a pocket on his stomach, but they usually cause more bad than good because of Noby's propensity to misuse them.",/9ZN1P32SHviL3SV51qLivxycvcx.jpg,2026-08-11T14:30:27.769527
33238,Running Man,런닝맨,102.5583,8.219,215,2010-07-11,"[""KR""]","[35, 10764]","These days, as variety shows are gradually disappearing, this is one of Korea’s representative variety shows that has been responsible for Sunday evenings for over 10 years. This program features numerous stars and members going around various places, playing games, and completing missions. In particular, among the many fun elements of variety shows, this one focuses solely on laughter.

Open your eyes! Big fun is coming in!

Open your mouth! Big laughter is coming in!

Open your heart! Useful lessons are coming in!",/2Wmmu1MkqxJ48J7aySET9EKEjXz.jpg,2026-08-11T14:30:27.769534
502,Sesame Street,Sesame Street,105.6872,7.116,288,1969-11-10,"[""US""]","[10762, 35]","On a special inner city street, the inhabitants—human and muppet—teach preschoolers basic educational and social concepts using comedy, cartoons, games, and songs.",/14k9BfZ2p4rQBMeJ5crKTfUZVwD.jpg,2026-08-11T14:30:27.769541
71790,S.W.A.T.,S.W.A.T.,98.6137,8.041,1590,2017-11-02,"[""US""]","[80, 10759, 18]","A Los Angeles S.W.A.T. sergeant is assigned to lead a highly skilled unit in the community where he grew up. Torn between loyalty to the streets, where the cops are sometimes the enemy, and allegiance to his brothers in blue, he strategically straddles the two worlds.",/1l7vsAIkqOzrqiPwjO27Cb5QdfJ.jpg,2026-08-11T14:30:27.769549
4656,Raw,Raw,106.6966,6.8,367,1993-01-11,"[""US""]",[10764],"A regularly scheduled, live, year-round program featuring some of the biggest WWE Superstars.",/26v1iP77K6PySQRV0jBSnh3GtRc.jpg,2026-08-11T14:30:27.769556
32726,Bob's Burgers,Bob's Burgers,94.628,7.846,1112,2011-01-09,"[""US""]","[16, 35]","Bob's Burgers follows a third-generation restaurateur, Bob, as he runs Bob's Burgers with the help of his wife and their three kids. Bob and his quirky family have big ideas about burgers, but fall short on service and sophistication. Despite the greasy counters, lousy location and a dearth of customers, Bob and his family are determined to make Bob's Burgers ""grand re-re-re-opening"" a success.",/iIHsQe3Qjs3NH62HdamyQEPeqTR.jpg,2026-08-11T14:30:27.769563
95479,JUJUTSU KAISEN,呪術廻戦,97.8814,8.584,4602,2020-10-03,"[""JP""]","[16, 10759, 10765]","Yuji Itadori is a boy with tremendous physical strength, though he lives a completely ordinary high school life. One day, to save a classmate who has been attacked by curses, he eats the finger of Ryomen Sukuna, taking the curse into his own soul. From then on, he shares one body with Ryomen Sukuna. Guided by the most powerful of sorcerers, Satoru Gojo, Itadori is admitted to Tokyo Jujutsu High School, an organization that fights the curses... and thus begins the heroic tale of a boy who became a curse to exorcise a curse, a life from which he could never turn back.",/fHpKWq9ayzSk8nSwqRuaAUemRKh.jpg,2026-08-11T14:30:27.769570
30979,Gravitation,グラビテーション,86.996,6.529,17,2000-10-04,"[""JP""]","[16, 18, 35]","Aspiring singer Shuichi Shindo and his band, Bad Luck, work to become Japan's next musical sensation, while he struggles to capture Eiri Yuki's attention.",/pSX3VpIt5lQJvxh1uHuSMJUwPgO.jpg,2026-08-11T14:30:27.769577
18165,The Vampire Diaries,The Vampire Diaries,99.7743,8.3,9705,2009-09-10,"[""US""]","[18, 10765]","The story of two vampire brothers obsessed with the same girl, who bears a striking resemblance to the beautiful but ruthless vampire they knew and loved in 1864.",/b3vl6wV1W8PBezFfntKTrhrehCY.jpg,2026-08-11T14:30:27.769584
199001,My Life with the Walter Boys,My Life with the Walter Boys,100.8863,7.8,400,2023-12-07,"[""US""]",[18],"When a tragedy disrupts her life, a teen moves in with her guardian's big family in a small town and learns new lessons about love, hope and friendship.",/s2rHXmMk3TPLrRZE46YH9Ml97p8.jpg,2026-08-11T14:30:27.769591
273240,Off Campus,Off Campus,91.7782,8.914,772,2026-05-13,"[""US""]",[18],"Hannah Wells tutors hockey captain Garrett Graham to win over her crush. Their deal becomes real connection as they face their pasts. Friends Logan, Dean, Tucker, and Allie navigate college life and love.",/tcPc5ZMBO4y2BtCJMe3o2nwZb2B.jpg,2026-08-11T14:30:27.769598
57532,PAW Patrol,PAW Patrol,98.3232,6.988,816,2013-08-12,"[""US""]","[16, 10762]","Marshall, Rocky, Rubble, Zuma and Skye are doing their best to protect the people of their town. Led by Ryder, a tech-savvy 10-year-old boy, each of them is equipped with special equipment and together they help anyone who finds themselves in trouble. No task is too big for them and no puppy is too small.",/8HXkgUBO5OF8ZK9XbY69RM4S5rv.jpg,2026-08-11T14:30:27.769618
278624,Lucky,Lucky,96.3361,7.4,128,2026-07-14,"[""US""]","[18, 80]","When a multi-million-dollar heist goes sideways, con artist Lucky is forced to go on the run. Pursued by both the FBI and a ruthless crime boss, Lucky must fight for her life—and a way out.",/xsrkiXg8EuNNtbPtbmvCxg95gK7.jpg,2026-08-11T14:30:27.769626
70998,Souryo to Majiwaru Shikiyoku no Yoru ni...,僧侶と交わる色欲の夜に…,91.3416,5.3,14,2017-04-03,"[""JP""]","[16, 18]","At a high school reunion, Mio Fukatani reunites with a classmate she has not seen in years—Takahide Kujou. She had always wanted to know more about the kind-hearted boy in high school, but once she realizes that Kujou has become a monk, she believes that any chance of getting to know him romantically is slim. Deciding to drink away her sorrows, she ends up walking home drunk, and surprisingly, running into Kujou who helps her get home.

However, once inside, Kujou's lust for Mio becomes apparent and the two share an erotic night of passion. As this steamy romance blossoms between these two unlikely lovers, Mio and Kujou will undoubtedly spend many nights together in utter ecstasy.",/ueI9EeoRdMVa7hWEm21nQEU8Zv3.jpg,2026-08-11T14:30:27.769633
42107,Highly Questionable,Highly Questionable,91.9313,10.0,1,,"[""US""]",[10767],Lively sports commentary with a rotating cast of columnists and commentators.,/eRM3Uh3Sp612nEOtLipJkDPaS2a.jpg,2026-08-11T14:30:27.769641
4607,Lost,Lost,97.3997,7.964,5215,2004-09-22,"[""US""]","[9648, 10759, 18]","Stripped of everything, the survivors of a horrific plane crash must work together to stay alive. But the island holds many secrets.",/og6S0aTZU6YUJAbqxeKjCa3kY1E.jpg,2026-08-11T14:30:27.769648
2190,South Park,South Park,94.2799,8.337,5083,1997-08-13,"[""US""]","[16, 35]","Follow the misadventures of four irreverent grade-schoolers in the quiet, dysfunctional town of South Park, Colorado.",/1CGwZCFX2qerXaXQJJUB3qUvxq7.jpg,2026-08-11T14:30:27.769655
498,Late Show with David Letterman,Late Show with David Letterman,109.5305,6.4,169,1993-08-30,"[""US""]","[10767, 35]","David Letterman uses mature humor to appeal to his audience in this weeknight series, which gets its music from a house band led by Paul Shaffer. Among the show's most-famous segments are the Top Ten List and Stupid Pet Tricks, the latter of which subsequently led to an additional recurring segment called Stupid Human Tricks.",/fTBC5EpsgKmli9VQcJMtqQ08Qj4.jpg,2026-08-11T14:30:27.769662
