tmdb_id,name,original_name,popularity,vote_average,vote_count,first_air_date,origin_country,genre_ids,overview,poster_path,fetched_at
5920,The Mentalist,The Mentalist,187.5658,8.3,4285,2008-09-23,"[""US""]","[80, 18, 9648]","Patrick Jane, a former celebrity psychic medium, uses his razor sharp skills of observation and expertise at ""reading"" people to solve serious crimes with the California Bureau of Investigation.",/acYXu4KaDj1NIkMgObnhe4C4a0T.jpg,2026-05-19T22:48:45.652985
4614,NCIS,NCIS,186.2765,7.616,2496,2003-09-23,"[""US""]","[80, 18, 10759]","From murder and espionage to terrorism and stolen submarines, a team of special agents investigates any crime that has any connection to Navy and Marine Corps personnel, regardless of rank or position.",/mBcu8d6x6zB1el3MPNl7cZQEQ31.jpg,2026-05-19T22:48:45.652998
549,Law & Order,Law & Order,181.7563,7.308,681,1990-09-13,"[""US""]","[80, 18]","In cases ripped from the headlines, police investigate serious and often deadly crimes, weighing the evidence and questioning the suspects until someone is taken into custody. The district attorney's office then builds a case to convict the perpetrator by proving the person guilty beyond a reasonable doubt. Working together, these expert teams navigate all sides of the complex criminal justice system to make New York a safer place.",/haJ9eHytVO3H3JooMJG1DiWwDNm.jpg,2026-05-19T22:48:45.653011
456,The Simpsons,The Simpsons,173.0486,8.016,10762,1989-12-17,"[""US""]","[10751, 16, 35]","Set in Springfield, the average American town, the show focuses on the antics and everyday adventures of the Simpson family; Homer, Marge, Bart, Lisa and Maggie, as well as a virtual cast of thousands. Since the beginning, the series has been a pop culture icon, attracting hundreds of celebrities to guest star. The show has also made name for itself in its fearless satirical take on politics, media and American life in general.",/uWpG7GqfKGQqX4YMAo3nv5OrglV.jpg,2026-05-19T22:48:45.653024
1399,Game of Thrones,Game of Thrones,159.3879,8.461,26815,2011-04-17,"[""US""]","[10765, 18, 10759]","Seven noble families fight for control of the mythical land of Westeros. Friction between the houses leads to full-scale war. All while a very ancient evil awakens in the farthest north. Amidst the war, a neglected military order of misfits, the Night's Watch, is all that stands between the realms of men and icy horrors beyond.",/1XS1oqL89opfnbLl8WnZY1O1uJx.jpg,2026-05-19T22:48:45.653056
1434,Family Guy,Family Guy,158.0401,7.4,4934,1999-01-31,"[""US""]","[16, 35]","Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.",/3PFsEuAiyLkWsP4GG6dIV37Q6gu.jpg,2026-05-19T22:48:45.653070
764,Midsomer Murders,Midsomer Murders,155.5874,7.479,353,1997-03-23,"[""GB""]","[80, 18, 9648]","The peacefulness of the Midsomer community is shattered by violent crimes, suspects are placed under suspicion, and it is up to a veteran DCI and his young sergeant to calmly and diligently eliminate the innocent and ruthlessly pursue the guilty. ",/pz7tsWxe0TTdfJnWPjZAEnrSl5M.jpg,2026-05-19T22:48:45.653082
34307,Shameless,Shameless,149.5338,8.2,3313,2011-01-09,"[""US""]","[18, 35]","Chicagoan Frank Gallagher is the proud single dad of six smart, industrious, independent kids, who without him would be... perhaps better off. When Frank's not at the bar spending what little money they have, he's passed out on the floor. But the kids have found ways to grow up in spite of him. They may not be like any family you know, but they make no apologies for being exactly who they are.",/ifo31fMWLmyOVpdak9K0kY4jldQ.jpg,2026-05-19T22:48:45.653094
1911,Bones,Bones,147.9042,8.2,3481,2005-09-13,"[""US""]","[80, 18]","Dr. Temperance Brennan and her colleagues at the Jeffersonian's Medico-Legal Lab assist Special Agent Seeley Booth with murder investigations when the remains are so badly decomposed, burned or destroyed that the standard identification methods are useless.",/eyTu5c8LniVciRZIOSHTvvkkgJa.jpg,2026-05-19T22:48:45.653107
259837,The WONDERfools,원더풀스,145.9805,9.4,49,2026-05-15,"[""KR""]","[10759, 35, 10765, 18]","A goofy group of townies stumbles into superpowers and fights rising evil as doomsday panic grows in this wild, turn-of-the-century action comedy.",/jj7AYkz2OLRDL1wfJmjTXyWQ5I4.jpg,2026-05-19T22:48:45.653120
56570,Outlander,Outlander,143.4945,8.189,2859,2014-08-09,"[""US""]","[18, 10765]","The story of Claire Randall, a married combat nurse from 1945 who is mysteriously swept back in time to 1743, where she is immediately thrown into an unknown world where her life is threatened. When she is forced to marry Jamie, a chivalrous and romantic young Scottish warrior, a passionate affair is ignited that tears Claire's heart between two vastly different men in two irreconcilable lives.",/oftZNfyTVNU7IfOqoGLoT8MGvNs.jpg,2026-05-19T22:48:46.489833
1408,House,House,143.4522,8.567,7562,2004-11-16,"[""US""]",[18],"Dr. Gregory House, a drug-addicted, unconventional, misanthropic medical genius, leads a team of diagnosticians at the fictional Princeton–Plainsboro Teaching Hospital in New Jersey.",/3Cz7ySOQJmqiuTdrc6CY0r65yDI.jpg,2026-05-19T22:48:46.489855
4057,Criminal Minds,Criminal Minds,142.7651,8.299,4063,2005-09-22,"[""US""]","[80, 18, 9648]","An elite team of FBI profilers analyze the country's most twisted criminal minds, anticipating their next moves before they strike again. The Behavioral Analysis Unit's most experienced agent is David Rossi, a founding member of the BAU who returns to help the team solve new cases.",/gigxjNnACiXAfrwoMox5WJFgc0I.jpg,2026-05-19T22:48:46.489864
73586,Yellowstone,Yellowstone,140.216,8.258,3109,2018-06-20,"[""US""]","[37, 18]","Follow the violent world of the Dutton family, who controls the largest contiguous ranch in the United States. Led by their patriarch John Dutton, the family defends their property against constant attack by land developers, an Indian reservation, and America’s first National Park.",/peNC0eyc3TQJa6x4TdKcBPNP4t0.jpg,2026-05-19T22:48:46.489873
95897,Overflow,おーばーふろぉ,138.465,7.4,86,2020-01-06,"[""JP""]",[16],"Kazushi Sudou is a university student who is visited by his two childhood friends, the sisters Ayane and Kotone Shirakawa. When Ayane discovers that Kazushi not only forgot to buy her pudding but is also using her special lotion in the bath, she decides to take revenge and join Kazushi in his bath along with Kotone. Will the perverted Kazushi be able to remain indifferent to them both?",/8RtwL5gxUvh9YViqjhNlVRvJpum.jpg,2026-05-19T22:48:46.489881
66732,Stranger Things,Stranger Things,134.6503,8.567,21165,2016-07-15,"[""US""]","[10759, 9648, 10765]","When a young boy vanishes, a small town uncovers a mystery involving secret experiments, terrifying supernatural forces, and one strange little girl.",/uOOtwVbSr4QDjAGIifLDwpb2Pdl.jpg,2026-05-19T22:48:46.489889
1431,CSI: Crime Scene Investigation,CSI: Crime Scene Investigation,124.8538,7.636,1381,2000-10-06,"[""US""]","[80, 18, 9648]","A Las Vegas team of forensic investigators are trained to solve criminal cases by scouring the crime scene, collecting irrefutable evidence and finding the missing pieces that solve the mystery.",/i5hmoRjHNWady4AtAGICTUXknKH.jpg,2026-05-19T22:48:46.490020
299167,Dutton Ranch,Dutton Ranch,122.7818,9.423,65,2026-05-15,"[""US""]","[37, 18]","Rip Wheeler and Beth Dutton gamble everything on a new life in South Texas, but the promise of building a future far from the ghosts of Yellowstone quickly collides with brutal new realities and a rival ranch that will stop at nothing to protect its empire.",/xsiecCxd8lkcAluw0wWwbW5CwSv.jpg,2026-05-19T22:48:46.490039
211288,Tracker,Tracker,121.7922,7.498,277,2024-02-11,"[""US""]","[18, 80]","Lone-wolf survivalist Colter Shaw roams the country as a “reward seeker,” using his expert tracking skills to help private citizens and law enforcement solve all manner of mysteries while contending with his own fractured family.",/otula4h1ITZ0eV84eg7Lb8u614C.jpg,2026-05-19T22:48:46.490048
1396,Breaking Bad,Breaking Bad,121.2105,8.9,17735,2008-01-20,"[""US""]","[18, 80]","Walter White, a New Mexico chemistry teacher, is diagnosed with Stage III cancer and given a prognosis of only two years left to live. He becomes filled with a sense of fearlessness and an unrelenting desire to secure his family's financial future at any cost as he enters the dangerous world of drugs and crime.",/ztkUQFLlC19CCMYHW9o1zWhJRNq.jpg,2026-05-19T22:48:46.490060
13945,"Gute Zeiten, schlechte Zeiten","Gute Zeiten, schlechte Zeiten",119.6507,5.458,48,1992-05-11,"[""DE""]","[18, 10766]","Gute Zeiten, schlechte Zeiten is a long-running German television soap opera, first broadcast on RTL in 1992. The programme concerns the lives of a fictional neighborhood in Germany's capital city Berlin. Over the years the soap opera tends to have an overhaul of young people in their late teens and early twenties; targeting a young viewership.",/qujVFLAlBnPU9mZElV4NZgL8iXT.jpg,2026-05-19T22:48:46.490072
223911,Renegade Immortal,仙逆,119.2239,8.8,32,2023-09-25,"[""CN""]","[10759, 16, 18, 10765]","It tells the story of Wang Lin, an ordinary young man in the countryside, who is moved by his heart and cultivates against immortality. His pursuit is not only for longevity, but also for getting rid of the ants behind it. He firmly believed in human beings and entered the path of cultivation with mediocre qualifications. After experiencing ups and downs, with his wise mind, he gradually reached the pinnacle and became famous in the cultivation world with his own strength.",/2jEJSCLFjniFT7z4YvyY9Ywo1lc.jpg,2026-05-19T22:48:46.490085
4604,Smallville,Smallville,118.0583,8.185,4445,2001-10-16,"[""US""]","[10765, 10759, 18]",The origins of the world’s greatest hero–from Krypton refugee Kal-el’s arrival on Earth through his tumultuous teen years to Clark Kent’s final steps toward embracing his destiny as the Man of Steel.,/mHZSq8LA5Dt48JjaOZ5tcPXQRVN.jpg,2026-05-19T22:48:46.490099
110075,Trespassing,一夫三妻,117.4725,0.0,0,1994-01-31,"[""HK""]",[],,/rZan9uyHoK5jY0DtN5w4XgwN362.jpg,2026-05-19T22:48:46.490111
33238,Running Man,런닝맨,115.9841,8.2,209,2010-07-11,"[""KR""]","[35, 10764]","These days, as variety shows are gradually disappearing, this is one of Korea’s representative variety shows that has been responsible for Sunday evenings for over 10 years. This program features numerous stars and members going around various places, playing games, and completing missions. In particular, among the many fun elements of variety shows, this one focuses solely on laughter.

Open your eyes! Big fun is coming in!

Open your mouth! Big laughter is coming in!

Open your heart! Useful lessons are coming in!",/2Wmmu1MkqxJ48J7aySET9EKEjXz.jpg,2026-05-19T22:48:46.490123
278573,Perfect Crown,21세기 대군부인,114.7291,7.7,46,2026-04-10,"[""KR""]","[35, 18]","In 21st-century Korea under a constitutional monarchy, a chaebol heiress with everything but status tries to take control of her future after crossing paths with a lonely prince with nothing but his title. Together, bound by a contract marriage, they begin a class-defying romance to rewrite destiny.",/hpKIZO05WwgAWQlv2VcpqZtg6ap.jpg,2026-05-19T22:48:46.490135
1421,Modern Family,Modern Family,111.9976,7.9,3325,2009-09-23,"[""US""]",[35],"The Pritchett-Dunphy-Tucker clan is a wonderfully large and blended family. They give us an honest and often hilarious look into the sometimes warm, sometimes twisted, embrace of the modern family.",/k5Qg5rgPoKdh3yTJJrLtyoyYGwC.jpg,2026-05-19T22:48:46.490146
95479,JUJUTSU KAISEN,呪術廻戦,110.1435,8.565,4420,2020-10-03,"[""JP""]","[16, 10759, 10765]","Yuji Itadori is a boy with tremendous physical strength, though he lives a completely ordinary high school life. One day, to save a classmate who has been attacked by curses, he eats the finger of Ryomen Sukuna, taking the curse into his own soul. From then on, he shares one body with Ryomen Sukuna. Guided by the most powerful of sorcerers, Satoru Gojo, Itadori is admitted to Tokyo Jujutsu High School, an organization that fights the curses... and thus begins the heroic tale of a boy who became a curse to exorcise a curse, a life from which he could never turn back.",/fHpKWq9ayzSk8nSwqRuaAUemRKh.jpg,2026-05-19T22:48:46.490154
1668,Friends,Friends,109.0486,8.417,9070,1994-09-22,"[""US""]",[35],"Six young people from New York City, on their own and struggling to survive in the real world, find the companionship, comfort and support they get from each other to be the perfect antidote to the pressures of life.",/2koX1xLkpTQM4IZebYvKysFW1Nh.jpg,2026-05-19T22:48:46.490162
290856,Marshals,Marshals,107.8325,7.9,202,2026-03-01,"[""US""]","[18, 80, 10759]","With the Yellowstone Ranch behind him, Kayce Dutton joins an elite unit of U.S. Marshals, combining his skills as a cowboy and Navy SEAL to bring range justice to Montana, where he and his teammates must balance family, duty and the high psychological cost that comes with serving as the last line of defense in the region's war on violence.",/nInfaveN1iFpRIcMGNKENoVVUT2.jpg,2026-05-19T22:48:46.490170
60574,Peaky Blinders,Peaky Blinders,107.6446,8.527,11064,2013-09-12,"[""GB""]","[18, 80]","A gangster family epic set in 1919 Birmingham, England and centered on a gang who sew razor blades in the peaks of their caps, and their fierce boss Tommy Shelby, who means to move up in the world.",/vUUqzWa2LnHIVqkaKVlVGkVcZIW.jpg,2026-05-19T22:48:47.339776
1402,The Walking Dead,The Walking Dead,107.273,8.084,17779,2010-10-31,"[""US""]","[10759, 18, 10765]",Sheriff's deputy Rick Grimes awakens from a coma to find a post-apocalyptic world dominated by flesh-eating zombies. He sets out to find his family and encounters many other survivors along the way.,/ng3cMtxYKt1OSQYqFlnKWnVsqNO.jpg,2026-05-19T22:48:47.339820
1412,Arrow,Arrow,107.0122,6.833,6314,2012-10-10,"[""US""]","[80, 18, 10759]","Spoiled billionaire playboy Oliver Queen is missing and presumed dead when his yacht is lost at sea. He returns five years later a changed man, determined to clean up the city as a hooded vigilante armed with a bow.",/u8ZHFj1jC384JEkTt3vNg1DfWEb.jpg,2026-05-19T22:48:47.339833
1405,Dexter,Dexter,106.9969,8.233,5494,2006-10-01,"[""US""]","[80, 18, 9648]","Dexter Morgan, a blood spatter pattern analyst for the Miami Metro Police also leads a secret life as a serial killer, hunting down criminals who have slipped through the cracks of justice.",/q8dWfc4JwQuv3HayIZeO84jAXED.jpg,2026-05-19T22:48:47.339846
37680,Suits,Suits,106.7352,8.216,5684,2011-06-23,"[""US""]",[18],"While running from a drug deal gone bad, Mike Ross, a brilliant young college-dropout, slips into a job interview with one of New York City's best legal closers, Harvey Specter. Tired of cookie-cutter law school grads, Harvey takes a gamble by hiring Mike on the spot after he recognizes his raw talent and photographic memory.",/fO0nFvGcbTHpwZGLkr98xuZ5hFs.jpg,2026-05-19T22:48:47.339858
44006,Chicago Fire,Chicago Fire,105.4051,8.398,2381,2012-10-10,"[""US""]",[18],"An edge-of-your-seat view into the lives of everyday heroes committed to one of America's noblest professions. For the firefighters, rescue squad and paramedics of Chicago Firehouse 51, no occupation is more stressful or dangerous, yet so rewarding and exhilarating. These courageous men and women are among the elite who forge headfirst into danger when everyone else is running the other way and whose actions make the difference between life and death.",/r915sk2JpthZSjHEgZKifWxgo6L.jpg,2026-05-19T22:48:47.339870
206559,Binnelanders,Binnelanders,103.2573,5.5,108,2005-10-13,"[""ZA""]",[10766],"A South African Afrikaans soap opera. It is set in and around the fictional private hospital, Binneland Kliniek, in Pretoria, and the storyline follows the trials, trauma and tribulations of the staff and patients of the hospital.",/3bzECfllho8PphdYujLUIuhncJD.jpg,2026-05-19T22:48:47.339883
95557,INVINCIBLE,INVINCIBLE,103.0056,8.632,5764,2021-03-25,"[""US""]","[16, 18, 10765, 10759]","Mark Grayson is a normal teenager except for the fact that his father is the most powerful superhero on the planet. Shortly after his seventeenth birthday, Mark begins to develop powers of his own and enters into his father's tutelage.",/4tblBrslcKSifMVZ3TmtT2ukMor.jpg,2026-05-19T22:48:47.339896
30623,Shin Chan,クレヨンしんちゃん,101.994,7.746,112,1992-04-13,"[""JP""]","[16, 35]","Shin-chan, the boy next door, is a walking disaster, creating chaos wherever he goes. With the body of a child and the mind of an adult, Shinchan is wreaking more havoc than any child before. Shin-chan is carefree, optimistic and gets excited about everything. This 5 year-old likes to do things his way.",/zg19Paur3lVVSh8J4LJVO1wgBIg.jpg,2026-05-19T22:48:47.339904
65334,Miraculous: Tales of Ladybug & Cat Noir,"Miraculous, les aventures de Ladybug et Chat Noir",101.6116,8.053,4582,2015-10-19,"[""FR""]","[10759, 16, 10762]","Marinette and Adrien, two Parisian teenagers, are entrusted with powerful jewels in order to transform into superheroes Ladybug and Cat Noir. But neither hero knows the other's true identity — or that they're classmates!",/acrtAy8gmxcsEvrDP09MpMSCeDZ.jpg,2026-05-19T22:48:47.339913
2288,Prison Break,Prison Break,101.328,8.071,5920,2005-08-29,"[""US""]","[10759, 80, 18]","Due to a political conspiracy, an innocent man is sent to death row and his only hope is his brother, who makes it his mission to deliberately get himself sent to the same prison in order to break the both of them out, from the inside out.",/wnmNPaLvhnMeOqnWlhNkYCZxtda.jpg,2026-05-19T22:48:47.339921
1433,American Dad!,American Dad!,100.4378,7.0,2353,2005-02-06,"[""US""]","[16, 35]","The series focuses on an eccentric motley crew that is the Smith family and their three housemates: Father, husband, and breadwinner Stan Smith; his better half housewife, Francine Smith; their college-aged daughter, Hayley Smith; and their high-school-aged son, Steve Smith. Outside of the Smith family, there are three additional main characters, including Hayley's boyfriend turned husband, Jeff Fischer; the family's man-in-a-goldfish-body pet, Klaus; and most notably the family's zany alien, Roger, who is ""full of masquerades, brazenness, and shocking antics.""",/eb9sH2am9IUSQ8GhXTNAVoujk8W.jpg,2026-05-19T22:48:47.339928
2316,The Office,The Office,99.8529,8.6,5170,2005-03-24,"[""US""]",[35],"The everyday lives of office employees in the Scranton, Pennsylvania branch of the fictional Dunder Mifflin Paper Company.",/7DJKHzAi83BmQrWLrYYOqcoKfhR.jpg,2026-05-19T22:48:47.339935
60735,The Flash,The Flash,99.3615,7.758,11593,2014-10-07,"[""US""]","[18, 10765]","After being struck by lightning, CSI investigator Barry Allen awakens from a nine-month coma to discover he has been  granted the gift of super speed.  Teaming up with S.T.A.R. Labs, Barry takes on the persona of The Flash, the Fastest  Man Alive, to protect his city.",/yZevl2vHQgmosfwUdVNzviIfaWS.jpg,2026-05-19T22:48:47.339943
46952,The Blacklist,The Blacklist,98.6136,7.634,3564,2013-09-23,"[""US""]","[18, 80, 9648]","Raymond ""Red"" Reddington, one of the FBI's most wanted fugitives, surrenders in person at FBI Headquarters in Washington, D.C. He claims that he and the FBI have the same interests: bringing down dangerous criminals and terrorists. In the last two decades, he's made a list of criminals and terrorists that matter the most but the FBI cannot find because it does not know they exist. Reddington calls this ""The Blacklist"". Reddington will co-operate, but insists that he will speak only to Elizabeth Keen, a rookie FBI profiler.",/4HTfd1PhgFUenJxVuBDNdLmdr0c.jpg,2026-05-19T22:48:47.339953
4629,Stargate SG-1,Stargate SG-1,98.278,8.272,1808,1997-07-27,"[""CA"", ""US""]","[10765, 10759]","The story of Stargate SG-1 begins about a year after the events of the feature film, when the United States government learns that an ancient alien device called the Stargate can access a network of such devices on a multitude of planets. SG-1 is an elite Air Force special operations team, one of more than two dozen teams from Earth who explore the galaxy and defend against alien threats such as the Goa'uld, Replicators, and the Ori.",/dQjmI7XxI47v8IM2MUysHG0LuU2.jpg,2026-05-19T22:48:47.339961
235930,Devil May Cry,Devil May Cry,97.9121,8.181,375,2025-04-03,"[""US""]","[16, 10759, 10765]","In this epic battle of good vs. evil, the lines are blurry as hell. But a devilishly handsome demon hunter could be the world's best hope for salvation.",/mX9tqfpjqwreONJHhap7SnSSowe.jpg,2026-05-19T22:48:47.339968
146176,Berlin,Berlín,97.2135,7.6,648,2023-12-29,"[""ES""]","[18, 10759, 80]","During his glory days, Berlin and a gang assembled in Paris for one of his greatest plans ever: stealing 44 million euros' worth of jewels in one night.",/69YuvoiWTtK6oyYH2Jl4Q6SgZ59.jpg,2026-05-19T22:48:47.339977
57243,Doctor Who,Doctor Who,95.7083,7.601,3350,2005-03-26,"[""GB""]","[10759, 18, 10765]","The Doctor is a Time Lord: a 900 year old alien with 2 hearts, part of a gifted civilization who mastered time travel. The Doctor saves planets for a living—more of a hobby actually, and the Doctor's very, very good at it.",/w8enSKCf6Zm0topeQ2XPccDqsqp.jpg,2026-05-19T22:48:47.339985
1419,Castle,Castle,95.534,7.973,2084,2009-03-09,"[""US""]","[18, 80]","After a serial killer imitates the plots of his novels, successful mystery novelist Richard ""Rick"" Castle receives permission from the Mayor of New York City to tag along with an NYPD homicide investigation team for research purposes.",/diXBeMzvfJb2iJg3G0kCUaMCzEc.jpg,2026-05-19T22:48:47.339992
873,Columbo,Columbo,94.0098,8.1,819,1971-09-15,"[""US""]","[80, 18, 9648]","Columbo is a friendly, verbose, disheveled-looking police detective who is consistently underestimated by his suspects. Despite his unprepossessing appearance and apparent absentmindedness, he shrewdly solves all of his cases and secures all evidence needed for indictment. His formidable eye for detail and meticulously dedicated approach often become clear to the killer only late in the storyline.",/2JCD8vab3fircOU8cM2HJCxfv4I.jpg,2026-05-19T22:48:48.213753
80748,FBI,FBI,93.9511,7.9,900,2018-09-25,"[""US""]","[80, 10759, 18]","The New York office of the FBI brings to bear all their talents, intellect and technical expertise on major cases in order to keep their city and the country safe.",/zfKS4WL0OZ9udpNoSYZw91VB3aH.jpg,2026-05-19T22:48:48.213776
11890,"Goede Tijden, Slechte Tijden","Goede Tijden, Slechte Tijden",93.6157,5.31,21,1990-10-01,"[""NL""]",[10766],"Goede tijden, slechte tijden, also known as GTST, is the longest-running Dutch soap opera,  revolving around the lives of the families Alberts, Sanders, De Jong, Van Houten and Bouwhuis. It all takes place in the fictional town of Meerdijk.",/p1oXgtJ0q0wAcEp3tHA5DpiynxL.jpg,2026-05-19T22:48:48.213784
1973,24,24,93.4888,7.784,1769,2001-11-06,"[""US""]","[10759, 18, 80]","Counterterrorism agent Jack Bauer fights the bad guys of the world, a day at a time. With each week's episode unfolding in real-time, ""24"" covers a single day in the life of Bauer each season.",/iq6yrZ5LEDXf1ArCOYLq8PIUBpV.jpg,2026-05-19T22:48:48.213792
2691,Two and a Half Men,Two and a Half Men,93.2502,7.451,3639,2003-09-22,"[""US""]",[35],A hedonistic jingle writer's free-wheeling life comes to an abrupt halt when his brother and 10-year-old nephew move into his beach-front house.,/xgfjxyV3g1S68opzuvG6G87muDp.jpg,2026-05-19T22:48:48.213800
2224,The Daily Show,The Daily Show,93.1401,6.419,631,1996-07-22,"[""US""]","[10763, 35]","The World's Fakest News Team tackle the biggest stories in news, politics and pop culture.",/ixcfyK7it6FjRM36Te4OdblAq4X.jpg,2026-05-19T22:48:48.213808
58841,Chicago P.D.,Chicago P.D.,92.799,8.419,2581,2014-01-08,"[""US""]","[80, 18]","A riveting police drama about the men and women of the Chicago Police Department's District 21 who put it all on the line to serve and protect their community. District 21 is made up of two distinctly different groups: the uniformed cops who patrol the beat and go head-to-head with the city's street crimes and the Intelligence Unit that combats the city's major offenses - organized crime, drug trafficking, high profile murders and beyond.",/bez40PgT36RUu4gstD2A6GSM0tP.jpg,2026-05-19T22:48:48.213816
1407,Homeland,Homeland,92.3802,7.589,2565,2011-10-02,"[""US""]","[18, 10768, 80]","CIA officer Carrie Mathison is tops in her field despite being bipolar, which makes her volatile and unpredictable. With the help of her long-time mentor Saul Berenson, Carrie fearlessly risks everything, including her personal well-being and even sanity, at every turn.",/6GAvS2e6VIRsms9FpVt33PsCoEW.jpg,2026-05-19T22:48:48.213824
71712,The Good Doctor,The Good Doctor,92.1315,8.459,12822,2017-09-25,"[""US""]",[18],"Shaun Murphy, a young surgeon with autism and savant syndrome, relocates from a quiet country life to join a prestigious hospital's surgical unit. Unable to personally connect with those around him, Shaun uses his extraordinary medical gifts to save lives and challenge the skepticism of his colleagues.",/luhKkdD80qe62fwop6sdrXK9jUT.jpg,2026-05-19T22:48:48.213832
1398,The Sopranos,The Sopranos,91.7955,8.669,3442,1999-01-10,"[""US""]","[80, 18]","The story of New Jersey-based Italian-American mobster Tony Soprano and the difficulties he faces as he tries to balance the conflicting requirements of his home life and the criminal organization he heads. Those difficulties are often highlighted through his ongoing professional relationship with psychiatrist Jennifer Melfi. The show features Tony's family members and Mafia associates in prominent roles and story arcs, most notably his wife Carmela and his cousin and protégé Christopher Moltisanti.",/rTc7ZXdroqjkKivFPvCPX0Ru7uw.jpg,2026-05-19T22:48:48.213839
18165,The Vampire Diaries,The Vampire Diaries,91.0868,8.303,9586,2009-09-10,"[""US""]","[18, 10765]","The story of two vampire brothers obsessed with the same girl, who bears a striking resemblance to the beautiful but ruthless vampire they knew and loved in 1864.",/b3vl6wV1W8PBezFfntKTrhrehCY.jpg,2026-05-19T22:48:48.213846
