tmdb_id,title,original_title,popularity,vote_average,vote_count,release_date,genre_ids,overview,poster_path,media_type,fetched_at
1671548,Dear You,给阿嬷的情书,44.3953,9.2,17,2026-04-30,"[18, 10751]","Grandma Ye Shurou from Chaoshan lived a simple life, enjoying her twilight years. Her grandson, Xiaowei, burdened by debt, secretly traveled to Thailand to find his rumored billionaire grandfather, Zheng Musheng. However, Xiaowei returned with shocking news: his grandfather was long gone, and the person with whom Grandma had exchanged love letters was a complete stranger. As Xiaowei investigated, a love affair hidden for half a century suddenly surfaced, striking Grandma's heart.",/s0sC3hPPX4OobLNfdl2iSs2vtvI.jpg,movie,2026-05-21T19:20:48.988995
1177767,Mile End Kicks,Mile End Kicks,7.3921,6.0,5,2026-04-17,"[35, 10749, 10402, 18]","Grace Pine, a 22-year-old music critic, moves to Montreal to write a book on Alanis Morissette's Jagged Little Pill, but her plans are complicated when she becomes romantically involved with two members of an indie band she is covering and decides to become their publicist.",/qq3Q1tsxAxMqP38YTZKl8m5zmA4.jpg,movie,2026-05-21T19:20:48.989004
855435,Faces of Death,Faces of Death,77.7292,5.4,58,2026-04-10,[27],"A woman, employed as a website content moderator, comes across a series of violent videos reproducing death scenes from a film.",/vPVY3S57lEooBLJCg6KGdMHkUxm.jpg,movie,2026-05-21T19:20:48.989014
937941,Shelby Oaks,Shelby Oaks,5.9431,5.7,248,2025-10-02,"[27, 9648]",A woman's obsessive search for her missing sister leads her into a terrifying mystery at the hands of an unknown evil.,/i3omY4P6QUzFQlEeclWY92RuXCH.jpg,movie,2026-05-21T19:20:48.989023
1427838,The Holy Grill,Extrawurst,2.7648,6.8,24,2026-01-15,"[35, 18]","At a tennis club in rural Germany, preparations for the summer party are led by Heribert. When a separate grill is suggested for Erol, the club's only Muslim member, tensions flare. What begins as a simple discussion quickly turns into a debate about societal and personal conflicts, threatening to tear the club apart.",/eLmcdb6MsKUVi88esD41cCS2KY7.jpg,movie,2026-05-21T19:20:48.989032
1582770,Dhurandhar: The Revenge,धुरंधर: द रिवेंज,77.4345,7.4,79,2026-03-18,"[28, 80, 53]","As rival gangs, corrupt officials and a ruthless Major Iqbal close in, Hamza's mission for his country spirals into a bloody personal war where the line between patriot and monster disappears in the streets of Lyari.",/ov8vrRLZGoXHpYjSY9Vpv1tHJX7.jpg,movie,2026-05-21T19:20:48.989043
969681,Spider-Man: Brand New Day,Spider-Man: Brand New Day,23.9717,0.0,0,2026-07-29,"[878, 28, 12]","Four years have passed since the events of No Way Home, and Peter is now an adult living entirely alone, having voluntarily erased himself from the lives and memories of those he loves. Crime-fighting in a New York that no longer knows his name, he's devoted himself entirely to protecting his city — a full-time Spider-Man — but as the demands on him intensify, the pressure sparks a surprising physical evolution that threatens his existence, even as a strange new pattern of crimes gives rise to one of the most powerful threats he has ever faced.",/yyB2VJEW3an2xCdcYCPQhn9QERR.jpg,movie,2026-05-21T19:20:48.989088
1292695,They Will Kill You,They Will Kill You,67.1714,6.932,544,2026-03-25,"[28, 35, 27]","A woman answers a help wanted ad to be a housekeeper in a mysterious New York City high-rise, unaware that she is entering a community that has seen a number of disappearances over the years and may be under the grip of a Satanic cult.",/6oI4oQKTWMVUlr8Ivqydp28Ruu6.jpg,movie,2026-05-21T19:20:48.989098
1084242,Zootopia 2,Zootopia 2,82.4072,7.6,2779,2025-11-26,"[12, 16, 35, 10751, 9648]","After cracking the biggest case in Zootopia's history, rookie cops Judy Hopps and Nick Wilde find themselves on the twisting trail of a great mystery when Gary De'Snake arrives and turns the animal metropolis upside down. To crack the case, Judy and Nick must go undercover to unexpected new parts of town, where their growing partnership is tested like never before.",/oJ7g2CifqpStmoYQyaLQgEU32qO.jpg,movie,2026-05-21T19:20:48.989107
1316092,"""Wuthering Heights""","""Wuthering Heights""",37.1,6.645,991,2026-02-11,"[10749, 18]","Tragedy strikes when Heathcliff falls in love with Catherine Earnshaw, a woman from a wealthy family in 18th-century England.",/3YBce6dTh1D5oCMITXk2S5QhPt.jpg,movie,2026-05-21T19:20:48.989116
639988,No Other Choice,어쩔수가없다,12.0353,7.5,1037,2025-09-24,"[35, 80, 53]","After being laid off and humiliated by a ruthless job market, a veteran paper mill manager descends into violence in a desperate bid to reclaim his dignity.",/sBpxTGLzKnvPSVtL5yQYpSxvKEb.jpg,movie,2026-05-21T19:20:48.989128
1284016,Power Ballad,Power Ballad,3.6708,0.0,0,2026-05-28,"[35, 10402, 18]","When Rick, a past-his-prime wedding singer, meets fading boy-band star Danny during a gig, the two bond over music and a late-night jam session. But when Danny turns one of Rick’s songs into the hit that reignites his career, Rick sets out to reclaim the recognition he believes he deserves - even if it means risking everything he cares about.",/8wuF3XRcVkUP06iddvb4D0Ql0Et.jpg,movie,2026-05-21T19:20:48.989138
1688177,An Enemy Within,An Enemy Within,7.8374,6.0,6,2025-10-10,"[28, 53]","On his wedding night, Caleb Wingate is ordered to kill his father-in-law before midnight or his bride dies. As a deadly assassin closes in and family secrets erupt, Caleb must uncover the truth before the night ends in blood.",/r7IaQDH6kbeVKxtJjH25QgSnh1U.jpg,movie,2026-05-21T19:20:48.989147
1398050,Driver's Ed,Driver's Ed,7.8469,6.5,6,2026-05-14,[35],"A group of teens hit the road in a stolen driver's ed car, racing against time to help a lovesick high school senior track down his college-freshman girlfriend and win her back.",/hHbzSzjJnmcq02l2razSScBEVBf.jpg,movie,2026-05-21T19:20:50.070469
1628367,Kartavya,कर्त्तव्य,55.9985,6.7,7,2026-05-15,"[80, 18, 53]","With his family's safety at stake and menacing threats closing in, a police officer must decide how far he'll go to uphold his duty.",/doTwMyAphlDL5Z8WqE3elWWvj8M.jpg,movie,2026-05-21T19:20:50.070620
425274,Now You See Me: Now You Don't,Now You See Me: Now You Don't,37.6765,6.512,1494,2025-11-12,"[80, 53]","The original Four Horsemen reunite with a new generation of illusionists to take on powerful diamond heiress Veronika Vanderberg, who leads a criminal empire built on money laundering and trafficking. The new and old magicians must overcome their differences to work together on their most ambitious heist yet.",/oD3Eey4e4Z259XLm3eD3WGcoJAh.jpg,movie,2026-05-21T19:20:50.070656
1212763,Evil Dead Burn,Evil Dead Burn,6.6654,0.0,0,2026-07-08,"[27, 14]","After the loss of her husband, a woman seeks solace with her in-laws in their secluded family home. As one by one they are transformed into Deadites—turning the gathering into a family reunion from hell—she comes to discover that the vows she took in life... live on even in death.",/ztadKzIIR0ERYqpHteaPFtk7inP.jpg,movie,2026-05-21T19:20:50.070681
840464,Greenland 2: Migration,Greenland 2: Migration,63.3141,6.414,1070,2026-01-07,"[12, 53, 878]","Having found the safety of the Greenland bunker after the comet Clarke decimated the Earth, the Garrity family must now risk everything to embark on a perilous journey across the wasteland of Europe to find a new home.",/z2tqCJLsw6uEJ8nJV8BsQXGa3dr.jpg,movie,2026-05-21T19:20:50.070703
1351772,Bight,Bight,8.1834,5.0,3,2026-01-28,"[18, 27, 53]","Two couples' daring foray into open relationships leads down a tumultuous path of jealousy, betrayal, and emotional devastation.",/14e3WaORkMV1YkVpVLL3UJ6WzRC.jpg,movie,2026-05-21T19:20:50.070731
1400357,The Christophers,The Christophers,22.5047,6.854,24,2026-04-10,"[80, 35]","The estranged children of a once-famous artist hire a forger to complete his unfinished works so they can be ""discovered"" and sold after his death.",/s6oUrGMNl8hVh7fn0O8oF2rHwrM.jpg,movie,2026-05-21T19:20:50.070751
696393,Cold Storage,Cold Storage,17.1503,6.817,447,2026-01-22,"[27, 878, 35]","When a mutating, highly contagious fungus escapes a sealed facility, two employees – joined by a grizzled bioterror operative – must survive the wildest night shift ever to save humanity from extinction.",/3HA2iiq982e01EKXJvPFyfMADVM.jpg,movie,2026-05-21T19:20:50.070771
1341137,A Great Awakening,A Great Awakening,5.8968,7.1,7,2026-04-03,"[18, 36]",One of the most defining moments in American history is the story of an unlikely friendship between the Reverend George Whitefield and Benjamin Franklin.,/dXeeDRLGpTX1U97lWBAwQeeplsW.jpg,movie,2026-05-21T19:20:50.070791
1254594,Omukade,โอมุคาเดะ,28.8224,0.0,0,2026-01-22,"[27, 53, 10752]","Thailand, 1941 — a handful of Japanese soldiers and their prisoners are trapped in a cursed mine. As tensions between enemies reach a breaking point, they are forced to confront a terrifying, ancient monster lurking in the shadows.",/tSwMkZs3c2xbHN6Khxsq4ELOO1w.jpg,movie,2026-05-21T19:20:50.070813
1421552,Panda Plan: The Magical Tribe,熊猫计划之部落奇遇记,6.3376,6.55,10,2026-02-17,"[28, 35, 10751, 14]","The panda ""Huhu"" is about to move into a brand new panda enclosure when he's suddenly confronted by international robbers. Huhu falls off a cliff while battling the robbers, only to awaken to discover he's in a mysterious tribe. To return to the enclosure, this intriguing team helps the tribe solve various problems...",/asrLPsZMg75SxN1BooggGmpBwRO.jpg,movie,2026-05-21T19:20:50.070828
1368166,The Housemaid,The Housemaid,64.3557,7.252,2153,2025-12-18,"[9648, 53]","Trying to escape her past, Millie Calloway accepts a job as a live-in housemaid for the wealthy Nina and Andrew Winchester. But what begins as a dream job quickly unravels into something far more dangerous—a sexy, seductive game of secrets, scandal, and power.",/cWsBscZzwu5brg9YjNkGewRUvJX.jpg,movie,2026-05-21T19:20:50.070847
1154538,Nirvanna the Band the Show the Movie,Nirvanna the Band the Show the Movie,5.1422,7.585,47,2026-02-13,"[35, 878, 12]","When their plan to book a show at the Rivoli goes horribly wrong, Matt and Jay accidentally travel back to the year 2008.",/sm5TGX8WbnCd9Uo26cLyTxVwA1n.jpg,movie,2026-05-21T19:20:50.070866
980431,Avatar Aang: The Last Airbender,Avatar Aang: The Last Airbender,79.8266,0.0,0,2026-10-09,"[16, 28, 12, 14]","Avatar Aang, the world's last Airbender, learns of an ancient power that could save his culture from extinction. With the help of his friends, he embarks on a global quest to find it before it falls into the wrong hands and threatens to upend the peace they sacrificed everything to achieve.",/29Jdsak3SrwGds5k1t43kH6Khed.jpg,movie,2026-05-21T19:20:50.070888
1265609,War Machine,War Machine,46.1723,7.319,1737,2026-02-12,"[28, 878, 53]","On one last grueling mission during Army Ranger training, a combat engineer must lead his unit in a fight against a giant otherworldly killing machine.",/ril8yx5SOmj0KjNlftsdfIp00fr.jpg,movie,2026-05-21T19:20:50.070910
1339588,Finding Emily,Finding Emily,3.6258,0.0,0,2026-05-21,"[10749, 35]","When a lovesick musician is given the wrong number for his dream girl, he teams up with a driven psychology student to find her. Together, they spark a hilarious campus-wide frenzy that tests their own hearts and ambitions along the way.",/5lkaeLncVGSdBWslQBclJwPw23f.jpg,movie,2026-05-21T19:20:50.070929
1280738,The Furious,火遮眼,29.0053,0.0,0,2026-06-05,"[28, 80, 53]","After Wang Wei's daughter is kidnapped by a criminal network and he receives no help from the corrupt police, Wei sets out to find her himself. His only ally is Navin, a relentless journalist whose wife has mysteriously disappeared. Fueled by a furious vengeance, the unlikely duo ruthlessly battle the kidnappers in this explosive martial arts showdown.",/zP19YO60jwEsfKd5Qf1UvA5uJu8.jpg,movie,2026-05-21T19:20:50.070949
1236153,Mercy,Mercy,23.2145,7.011,1270,2026-01-20,"[878, 28, 53]","In the near future, a detective stands on trial accused of murdering his wife. He has ninety minutes to prove his innocence to the advanced AI Judge he once championed, before it determines his fate.",/pyok1kZJCfyuFapYXzHcy7BLlQa.jpg,movie,2026-05-21T19:20:50.071263
